date_opened,ticker,strategy,vol_filter,entry_signal,entry_score,entry_gate_flag,entry_price,regime_at_entry,rsi_at_entry,volume_ratio,kelly_fraction,position_size_gbp,date_closed,exit_reason,exit_price,stop_level,target_level,pnl_usd,return_pct,days_held,peak_gain,peak_loss,strategy_return,bh_return,market_ret_during_hold,notes
2006-03-27 18:00:00+00:00,MGM,optimised_new,daily-rescreened,BUY,6.0,BUY,40.3384,0.1907,55.42,3.59,0.1,4517.9008,2006-04-23 18:00:00+00:00,"trailing_stop(3.9% from peak, still +1.9% from entry)",41.0876,37.1113,40338.4035,74.7906880000005,0.018572873490272344,27,0.05979414156238222,-0.021366737401582576,-0.003169254520077991,0.07056720812910866,0.018571260806008016,
2006-03-27 19:00:00+00:00,APH,optimised_new,daily-rescreened,BUY,6.0,BUY,2.8027,0.1149,53.54,2.86,0.1,4086.3366,2006-04-10 19:00:00+00:00,"trailing_stop(5.6% from peak, still +0.8% from entry)",2.8241,2.5784,2802.6521,22.997325600000163,0.007635494344738952,14,0.06700681485710198,-0.021336568309130506,0.0026829307895466226,0.11298638792663107,0.0076539060777114365,
2006-03-27 19:00:00+00:00,RMD,optimised_new,daily-rescreened,BUY,6.0,BUY,18.697,0.0207,53.87,2.07,0.1,3664.6119999999996,2006-04-16 20:00:00+00:00,signal,17.21,17.2013,18697.0462,-298.4897719999994,-0.07953147563780277,20,0.04902925603037933,-0.07953147563780277,0.016445101619738667,0.16730636736849225,-0.0795297000664601,
2006-03-30 22:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,14.2372,0.4703,59.02,1.57,0.1,3303.0304,2006-04-09 21:00:00+00:00,"rr_stop_loss(8.7% loss, risk=8%)",12.9958,13.0983,14237.2403,-294.32285600000034,-0.0871941112016408,9,0.0,-0.0871941112016408,-0.008368044423249787,0.2556022993048175,-0.0871942918947286,
2006-04-04 21:00:00+00:00,CME,optimised_new,daily-rescreened,BUY,6.0,BUY,56.6448,0.1111,56.3,1.23,0.1,3908.4912,2006-04-12 23:00:00+00:00,"trailing_stop(6.5% from peak, still +7.8% from entry)",61.0386,52.1132,56644.7733,295.05204540000005,0.07756757901872734,8,0.15240586955907698,-0.03709784481541109,0.07652525411235889,0.6192732345420879,0.07757047950500562,
2006-04-05 18:00:00+00:00,MOS,optimised_new,daily-rescreened,BUY,6.0,BUY,12.2197,0.423,67.49,1.99,0.1,3555.9327,2006-04-06 21:00:00+00:00,"rr_stop_loss(8.1% loss, risk=8%)",11.2285,11.2421,12219.7004,-295.26262619999983,-0.08111492098824023,1,0.009083692725680718,-0.08111492098824023,-0.0025333467765301654,-0.15064891197494978,-0.08111684727173651,
2006-04-10 00:00:00+00:00,FIX,optimised_new,daily-rescreened,BUY,6.0,BUY,12.4093,0.2397,56.69,2.21,0.1,6179.8314,2006-05-01 18:00:00+00:00,"trailing_stop(5.9% from peak, still +4.5% from entry)",12.9616,11.4166,12409.3,262.41069180000045,0.044506942373864815,21,0.10975639238313202,-0.07807853787079043,0.08315809421138853,1.240710731184115,0.044508384838789494,
2006-04-11 18:00:00+00:00,MOS,optimised_new,daily-rescreened,BUY,6.0,BUY,12.0848,0.408,63.26,2.65,0.1,5812.788799999999,2006-04-24 20:00:00+00:00,"rr_stop_loss(8.0% loss, risk=8%)",11.1173,11.118,12084.7746,-476.52771009999935,-0.08005924798093468,13,0.01743512511584809,-0.08005924798093468,-0.006447803112076822,-0.15905408454654013,-0.08005124368933458,
2006-04-11 19:00:00+00:00,NDSN,optimised_new,daily-rescreened,BUY,6.0,BUY,22.0599,0.054,54.88,2.28,0.1,5228.1963,2006-04-23 22:00:00+00:00,"trailing_stop(3.6% from peak, still +4.1% from entry)",22.9705,20.2951,22059.8744,205.13999520000155,0.04127851894160909,12,0.08008195866708373,-0.037842419956572684,0.024452424960756947,0.49716026718008677,0.04128117874652415,
2006-04-11 21:00:00+00:00,NDAQ,optimised_new,daily-rescreened,BUY,6.0,BUY,11.6384,0.1149,56.77,2.95,0.1,4713.552000000001,2006-04-20 20:00:00+00:00,"trailing_stop(6.3% from peak, still +0.7% from entry)",11.7228,10.7073,11638.3933,24.720714000000207,0.0072518559252129754,8,0.07487283475391801,-0.018241339015672327,0.13693196686185627,1.218375205529715,0.007254701111026218,
2006-04-12 19:00:00+00:00,NFLX,optimised_new,daily-rescreened,BUY,6.0,BUY,0.4171,0.0901,56.44,1.44,0.1,4663.5951000000005,2006-05-02 23:00:00+00:00,"trailing_stop(8.6% from peak, still +1.6% from entry)",0.4236,0.3837,417.1068,63.276633299999794,0.015583792855430233,20,0.11172380724046985,-0.02972908175497488,0.08212809342302152,0.769971947918682,0.015649021075319958,
2006-04-13 00:00:00+00:00,APH,optimised_new,daily-rescreened,BUY,6.0,BUY,2.8929,0.0169,54.67,2.92,0.1,4197.5979,2006-04-20 19:00:00+00:00,"trailing_stop(6.5% from peak, still +12.7% from entry)",3.26,2.6615,2892.95,523.7342420999993,0.12689688547823974,7,0.2058488022399668,-0.028552663417332168,0.018022126202260624,0.2847559894922618,0.12686336199614034,
2006-04-16 20:00:00+00:00,CF,optimised_new,daily-rescreened,BUY,6.0,BUY,2.6458,0.1029,64.67,1.2,0.1,4114.219,2006-05-07 20:00:00+00:00,"trailing_stop(9.6% from peak, still +1.9% from entry)",2.6952,2.4341,2645.812,68.51174499999983,0.018671101368206173,21,0.1268047471464208,-0.06119132209539637,0.008344710876760253,0.18519089318292048,0.018649440829617614,
2006-04-17 22:00:00+00:00,CME,optimised_new,daily-rescreened,BUY,6.0,BUY,63.3541,0.0831,56.74,1.77,0.1,3674.5378,2006-04-25 22:00:00+00:00,"rr_stop_loss(9.0% loss, risk=8%)",57.6691,58.2858,63354.104,-336.7493456000006,-0.08973373467541962,8,0.013874398026331218,-0.08973373467541962,0.0717568854350299,0.5298859499784283,-0.08973303019960355,
2006-04-24 21:00:00+00:00,MGM,optimised_new,daily-rescreened,BUY,6.0,BUY,41.6877,0.0857,52.71,1.56,0.1,6419.9057999999995,2006-05-14 18:00:00+00:00,signal,41.4062,38.3526,41687.6527,-56.14746059999978,-0.00675259129191587,19,0.05187861167682556,-0.03813834776204972,-0.0018526184572831284,0.07886658211435438,-0.006753431155329115,
2006-04-24 21:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,17.5026,0.4145,61.47,2.25,0.1,5775.858,2006-04-25 20:00:00+00:00,"rr_stop_loss(13.1% loss, risk=8%)",15.204,16.1024,17502.5554,-769.3311780000004,-0.13132905968256148,0,0.0,-0.13132905968256148,0.045279199014437665,0.7612705039810259,-0.13132384026281296,
2006-04-25 18:00:00+00:00,BLK,optimised_new,daily-rescreened,BUY,6.0,BUY,102.9313,0.1922,50.67,1.65,0.1,5970.015399999999,2006-05-08 19:00:00+00:00,"rr_stop_loss(9.7% loss, risk=8%)",92.9769,94.6968,102931.3345,-588.7178755999992,-0.09670916426781741,13,0.03769115905463169,-0.09670916426781741,0.018339708883614136,0.6734004067037747,-0.09670738093392817,
2006-04-25 23:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,13.8171,0.4402,64.89,4.49,0.1,5430.1203,2006-05-02 22:00:00+00:00,"trailing_stop(3.7% from peak, still +22.5% from entry)",16.931,12.7117,13817.0632,1211.6786967000003,0.22536567007548625,6,0.27264766123137263,-0.01391753696506499,0.019430784786519828,0.6358053854725589,0.22537067668732758,
2006-04-26 00:00:00+00:00,RMD,optimised_new,daily-rescreened,BUY,6.0,BUY,18.6701,0.0531,53.98,2.05,0.1,4891.5662,2006-05-10 22:00:00+00:00,"trailing_stop(6.2% from peak, still +12.1% from entry)",20.93,17.1765,18670.1,581.7185737999997,0.12104380801388305,14,0.19456778485385723,-0.07366859309805532,0.030377986151062908,0.41962066673316856,0.1210430146649617,
2006-04-26 20:00:00+00:00,NDSN,optimised_new,daily-rescreened,BUY,6.0,BUY,23.8508,0.0546,57.72,1.63,0.1,4388.5472,2006-05-10 18:00:00+00:00,"trailing_stop(3.3% from peak, still +4.9% from entry)",25.0128,21.9428,23850.8462,204.8170976000003,0.04871953980579264,13,0.08423197544736447,-0.037810052492998056,0.033790267058940504,0.6302715080512351,0.04871656987770856,
2006-04-26 23:00:00+00:00,MOS,optimised_new,daily-rescreened,BUY,6.0,BUY,11.8598,0.301,53.56,1.42,0.1,3961.1732,2006-05-04 18:00:00+00:00,"trailing_stop(10.4% from peak, still +11.9% from entry)",13.2731,10.911,11859.8047,463.6478113999995,0.11916727094891985,7,0.24916946322872222,0.0,0.010679804486333433,0.0040093317343670165,0.11916027205909319,
2006-04-27 21:00:00+00:00,TAP,optimised_new,daily-rescreened,BUY,7.0,BUY,26.4691,0.6678,56.71,1.19,0.1,3917.4268,2006-05-02 18:00:00+00:00,"rr_stop_loss(8.3% loss, risk=8%)",24.2786,24.3515,26469.0697,-331.70465959999984,-0.08275687499763876,4,0.0,-0.08275687499763876,0.0174915589806246,0.09906397947147183,-0.08275649407392627,
2006-05-01 22:00:00+00:00,FIX,optimised_new,daily-rescreened,BUY,6.0,BUY,13.6025,0.2274,59.02,1.99,0.1,4189.57,2006-05-11 18:00:00+00:00,"rr_stop_loss(9.5% loss, risk=8%)",12.3044,12.5143,13602.4764,-407.7941251999996,-0.09543098695092812,9,0.008623414813453424,-0.09543098695092812,0.0818945300775844,1.1270982883715281,-0.09542919479465695,
2006-05-01 23:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,16.3632,0.4953,54.08,1.21,0.1,3763.5359999999996,2006-05-08 23:00:00+00:00,"trailing_stop(4.4% from peak, still +10.6% from entry)",18.0944,15.0541,16363.1935,390.25075199999986,0.10579837684560485,7,0.1571025227339397,-0.026559597144812732,0.06036559007971731,1.0960922666626791,0.10579478633493755,
2006-05-02 18:00:00+00:00,CME,optimised_new,daily-rescreened,BUY,6.0,BUY,59.2914,0.1104,54.56,1.99,0.1,4861.8948,2006-05-17 19:00:00+00:00,"rr_stop_loss(8.0% loss, risk=8%)",54.5268,54.5481,59291.4242,-400.0302923999995,-0.080359040265536,15,0.04521397706918706,-0.080359040265536,0.06823885679156971,0.4465246904247575,-0.08035993651775275,
2006-05-03 00:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,16.4,0.4512,64.35,1.34,0.1,4395.2,2006-05-04 22:00:00+00:00,"rr_stop_loss(8.9% loss, risk=8%)",14.9435,15.088,16400.0,-398.7420579999994,-0.08881097560975601,1,0.03914634146341482,-0.08881097560975601,0.011634996219833216,0.44378207167455064,-0.08880937860519689,
2006-05-03 23:00:00+00:00,ROP,optimised_new,daily-rescreened,BUY,6.0,BUY,47.2289,0.4301,57.94,1.46,0.1,3967.2276,2006-05-14 20:00:00+00:00,"rr_stop_loss(9.1% loss, risk=8%)",42.9157,43.4506,47228.8959,-369.8809464000004,-0.09132543844976279,10,0.030572382587779924,-0.09132543844976279,0.014486910632150574,0.2782752278355569,-0.09132681871694492,
2006-05-04 19:00:00+00:00,CRL,optimised_new,daily-rescreened,BUY,6.0,BUY,48.1942,0.0097,63.83,2.16,0.1,4385.6722,2006-05-09 19:00:00+00:00,"rr_stop_loss(10.6% loss, risk=8%)",43.0752,44.3387,48194.2466,-474.13451539999954,-0.10621610069261446,5,0.0012491129638005133,-0.10621610069261446,-0.008023325450723484,-0.1383971438068462,-0.10621750063975777,
2006-05-08 18:00:00+00:00,TAP,optimised_new,daily-rescreened,BUY,8.0,BUY,24.754,0.7886,57.27,1.22,0.1,5817.1900000000005,2006-05-17 00:00:00+00:00,signal,23.4205,22.7736,24753.9501,-324.69350749999944,-0.05387008160297328,8,0.008814737012200029,-0.07522420618889883,0.014547261916603604,0.06022247181168172,-0.05386574447265302,
2006-05-08 18:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,16.2536,0.3865,55.79,2.14,0.1,5249.912799999999,2006-05-08 22:00:00+00:00,"rr_stop_loss(8.1% loss, risk=8%)",14.9436,14.9533,16253.6183,-433.20669559999993,-0.08059752916277002,0,0.0,-0.08059752916277002,0.009521004490906204,0.4437870974192104,-0.08059961708455365,
2006-05-08 19:00:00+00:00,NDAQ,optimised_new,daily-rescreened,BUY,6.0,BUY,11.1024,0.217,61.69,1.51,0.1,4718.5199999999995,2006-05-09 22:00:00+00:00,"rr_stop_loss(8.0% loss, risk=8%)",10.2136,10.2143,11102.4484,-386.79930000000024,-0.08005476293414035,1,0.0,-0.08005476293414035,0.13250716420491093,0.9327774382616516,-0.08005740265890404,
2006-05-08 19:00:00+00:00,NFLX,optimised_new,daily-rescreened,BUY,6.0,BUY,0.4285,0.1025,50.6,2.0,0.1,4253.291,2006-05-17 18:00:00+00:00,"rr_stop_loss(8.2% loss, risk=8%)",0.3934,0.3942,428.5295,-356.5607793999998,-0.08191365227537915,8,0.046907817969661626,-0.08191365227537915,0.078201203804247,0.6434627018940366,-0.08208075267988846,
2006-05-09 18:00:00+00:00,BLK,optimised_new,daily-rescreened,BUY,6.0,BUY,102.3439,0.1376,57.33,1.33,0.1,5117.195000000001,2006-05-09 20:00:00+00:00,"rr_stop_loss(9.1% loss, risk=8%)",93.029,94.1564,102343.9445,-475.5136450000011,-0.09101568339686106,0,0.0,-0.09101568339686106,0.020082703223064824,0.6743417586758069,-0.09101561492199994,
2006-05-09 18:00:00+00:00,ES,optimised_new,daily-rescreened,BUY,6.0,BUY,13.7535,1.0,42.15,1.45,0.1,4621.176,2006-05-24 22:00:00+00:00,signal,13.3715,12.6532,13753.4606,-137.4660000000007,-0.02777474824590115,15,0.01132802559348524,-0.05339731704657002,0.00021998746750617748,-0.052707538758259176,-0.027767452130456283,
2006-05-09 22:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,16.2975,0.4327,57.45,1.3,0.1,4155.8625,2006-05-10 18:00:00+00:00,"rr_stop_loss(8.3% loss, risk=8%)",14.9435,14.9937,16297.516,-353.236455,-0.08308022702868534,0,0.0,-0.08308022702868534,0.00820906751277839,0.4437788752295224,-0.08308101723782868,
2006-05-10 00:00:00+00:00,MOS,optimised_new,daily-rescreened,BUY,6.0,BUY,13.8154,0.2565,55.04,1.21,0.1,5595.237,2006-05-17 19:00:00+00:00,"rr_stop_loss(8.0% loss, risk=8%)",12.709,12.7102,13815.4,-458.83438200000046,-0.0800845433356979,7,0.01722715230829361,-0.0800845433356979,0.006907715560910965,-0.03866030689239708,-0.08008708743278148,
2006-05-17 18:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,14.9115,0.0082,55.86,2.05,0.1,8305.7055,2006-05-17 21:00:00+00:00,"rr_stop_loss(8.7% loss, risk=8%)",13.6217,13.7186,14911.5439,-734.3115923999995,-0.08649699896053378,0,0.0,-0.08649699896053378,0.00464772152941384,0.31607416124038656,-0.08650193592250255,
2006-05-18 21:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,17.3688,0.1376,55.1,2.19,0.1,8232.8112,2006-05-22 23:00:00+00:00,"rr_stop_loss(10.2% loss, risk=8%)",15.6011,15.9793,17368.7532,-853.5175326000003,-0.10177444613329646,4,0.014019391092073197,-0.10177444613329646,0.05822323236729998,0.8072762689240363,-0.10177189873443016,
2006-05-25 00:00:00+00:00,NDSN,optimised_new,daily-rescreened,BUY,6.0,BUY,24.1792,0.0087,59.33,2.21,0.1,8607.7952,2006-05-29 19:00:00+00:00,"rr_stop_loss(9.1% loss, risk=8%)",21.9906,22.2449,24179.2,-795.5780488000005,-0.09051581524616202,4,0.016166787983059757,-0.09051581524616202,0.030111997479431718,0.43329305358278636,-0.09051462509762409,
2006-05-25 18:00:00+00:00,REG,optimised_new,daily-rescreened,BUY,6.0,BUY,41.0178,0.0387,59.22,1.3,0.1,7752.3642,2006-06-07 20:00:00+00:00,signal,39.4705,37.7364,41017.7887,-307.65198870000074,-0.03772264724095392,13,0.027680665467187344,-0.03772264724095392,0.00013331378173320196,-0.0007672430682778009,-0.03772276404216213,
2006-05-25 22:00:00+00:00,ES,optimised_new,daily-rescreened,BUY,6.0,BUY,13.8236,0.4834,62.11,2.52,0.1,6967.0944,2006-06-14 23:00:00+00:00,"trailing_stop(3.3% from peak, still +3.3% from entry)",14.2731,12.7177,13823.6309,212.38726320000018,0.03251685523307957,20,0.06813709887438862,-0.016768425012297923,0.005991954216204354,0.011166192662283914,0.03251892941707313,
2006-05-31 20:00:00+00:00,TTWO,optimised_new,daily-rescreened,BUY,6.0,BUY,17.0704,0.0242,67.87,1.48,0.1,7067.1456,2006-06-05 18:00:00+00:00,"rr_stop_loss(8.7% loss, risk=8%)",15.5816,15.7047,17070.3632,-629.881128,-0.08721529665385694,4,0.04887993251476253,-0.08721529665385694,0.0006812235184707749,-0.3794130771567845,-0.08721688551254925,
2006-05-31 23:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,16.9074,0.0698,61.79,1.4,0.1,6357.1824,2006-06-05 18:00:00+00:00,"rr_stop_loss(8.1% loss, risk=8%)",15.5416,15.5548,16907.4345,-525.7416240000002,-0.08078119639920972,4,0.054136058767167164,-0.08078119639920972,0.0535651950162328,0.8003785014700773,-0.08078275128297474,
2006-06-04 19:00:00+00:00,ROP,optimised_new,daily-rescreened,BUY,6.0,BUY,45.0429,0.0621,60.57,1.28,0.1,5720.4483,2006-06-07 19:00:00+00:00,"rr_stop_loss(8.5% loss, risk=8%)",41.2257,41.4394,45042.8683,-495.7405122000004,-0.08474587559859599,3,0.0,-0.08474587559859599,0.008310266852730397,0.2279368787359961,-0.08474624097520678,
2006-06-06 20:00:00+00:00,CRL,optimised_new,daily-rescreened,BUY,6.0,BUY,43.6593,0.22,58.49,11.58,0.1,6374.2578,2006-06-06 23:00:00+00:00,"rr_stop_loss(9.5% loss, risk=8%)",39.5152,40.1666,43659.3487,-617.1820770000003,-0.09491906649900483,0,0.0,-0.09491906649900483,-0.007082361009671745,-0.20960974594615556,-0.09491980033150427,
2006-06-09 00:00:00+00:00,REG,optimised_new,daily-rescreened,BUY,6.0,BUY,40.6178,0.1992,52.41,1.25,0.1,7554.910800000001,2006-06-22 00:00:00+00:00,signal,38.7068,37.3684,40617.8,-370.2003755999999,-0.04704833841320803,13,0.013523627572148053,-0.06279512922905728,-0.003554513113841362,-0.02009967815844771,-0.04704761395601964,
2006-06-15 23:00:00+00:00,ES,optimised_new,daily-rescreened,BUY,6.0,BUY,14.4607,0.4855,53.72,1.32,0.1,7548.4854,2006-08-06 18:00:00+00:00,"trailing_stop(3.8% from peak, still +7.0% from entry)",15.4779,13.3039,14460.7146,515.3504508000011,0.07034237623351572,51,0.11220065418686526,-0.07873754382567916,0.017663575657933972,0.09651450098784276,0.07034016167214974,
2006-06-20 19:00:00+00:00,HST,optimised_new,daily-rescreened,BUY,6.0,BUY,14.974,0.0455,58.55,1.66,0.1,6798.196,2006-07-13 20:00:00+00:00,"trailing_stop(5.8% from peak, still +0.4% from entry)",15.0302,13.7761,14974.0468,11.892893199999623,0.0037531721650861808,23,0.06573393882730061,-0.0467543742486978,0.004608602200160794,0.211193623150973,0.003750511202805784,
2006-06-20 19:00:00+00:00,VLO,optimised_new,daily-rescreened,BUY,6.0,BUY,39.5936,0.3161,54.26,2.67,0.1,6097.414400000001,2006-07-06 20:00:00+00:00,"trailing_stop(6.7% from peak, still +8.8% from entry)",43.0945,36.4261,39593.569,526.404632599999,0.08842085589590222,16,0.1669183908510466,-0.006056534389396327,0.0468972992630452,0.5131478034090882,0.08842139910732927,
2006-06-25 19:00:00+00:00,RMD,optimised_new,daily-rescreened,BUY,6.0,BUY,19.1944,0.0215,53.32,2.74,0.1,6238.18,2006-07-04 22:00:00+00:00,"trailing_stop(4.0% from peak, still +5.4% from entry)",20.2303,17.6588,19194.3611,323.85447249999953,0.05396886591922633,9,0.09736173050473036,-0.03852686200141724,0.03675914979975259,0.3721427156960144,0.05396760680630819,
2006-06-28 18:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,16.0231,0.2044,60.98,4.15,0.1,5608.085,2006-07-12 19:00:00+00:00,signal,14.8505,14.7413,16023.1074,-421.2157600000002,-0.07318184371313911,14,0.11227540238780258,-0.07318184371313911,0.055040143900032534,0.7203267994077251,-0.07318067804626982,
2006-06-29 20:00:00+00:00,MTD,optimised_new,daily-rescreened,BUY,6.0,BUY,61.9277,0.0711,62.56,4.29,0.1,5016.1437000000005,2006-07-11 19:00:00+00:00,signal,58.6853,56.9735,61927.7468,-272.4040529999996,-0.05235783017938666,11,0.02536183323456222,-0.05235783017938666,0.017943355816080198,0.23766785914979005,-0.05236089379042763,
2006-06-29 21:00:00+00:00,CF,optimised_new,daily-rescreened,BUY,6.0,BUY,2.2951,0.4005,65.32,3.31,0.1,4555.7735,2006-07-02 18:00:00+00:00,"rr_stop_loss(8.7% loss, risk=8%)",2.0955,2.1115,2295.1294,-404.921341,-0.08696788810945066,2,0.02819049278898512,-0.08696788810945066,0.00982010089028118,-0.07851550261032647,-0.08698620648350719,
2006-06-29 22:00:00+00:00,REG,optimised_new,daily-rescreened,BUY,6.0,BUY,40.0075,0.0471,60.55,2.25,0.1,4080.765,2006-07-11 19:00:00+00:00,"trailing_stop(4.7% from peak, still +0.2% from entry)",40.0873,36.8069,40007.471,-0.030069600000231844,0.0019946260076235396,11,0.05089295757045548,-0.007841029806911134,0.0008247961815746052,0.014845618475280764,0.0019947461672673583,
2006-07-18 20:00:00+00:00,RMD,optimised_new,daily-rescreened,BUY,6.0,BUY,19.5644,0.0741,58.94,3.45,0.1,7512.7296,2006-08-01 23:00:00+00:00,signal,19.0777,17.9993,19564.4027,-201.73136639999933,-0.024876817075913344,14,0.031429535278362855,-0.05539653656641656,0.037671738690830514,0.29396624734711896,-0.024878095971923253,
2006-07-23 20:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,14.076,0.2487,60.8,2.25,0.1,6770.5560000000005,2006-08-04 00:00:00+00:00,"trailing_stop(3.7% from peak, still +8.6% from entry)",15.29,12.9499,14076.0069,569.8089539999995,0.08624609263995443,11,0.1276570048309178,-0.04950980392156871,0.021306237067163947,0.47728736027948515,0.08624761465024666,
2006-07-24 18:00:00+00:00,REG,optimised_new,daily-rescreened,BUY,6.0,BUY,40.2903,0.0356,51.97,1.32,0.1,6083.835300000001,2006-08-02 20:00:00+00:00,"trailing_stop(3.4% from peak, still +2.7% from entry)",41.3764,37.0671,40290.3216,151.66942829999962,0.026956860584309243,9,0.06282653641198985,0.0,0.004398515183781093,0.047485842170253534,0.02695907357711569,
2006-07-24 19:00:00+00:00,MTD,optimised_new,daily-rescreened,BUY,6.0,BUY,61.5149,0.1675,66.04,1.37,0.1,5474.826099999999,2006-08-07 19:00:00+00:00,signal,59.0678,56.5937,61514.9268,-228.52376030000008,-0.03978060599952205,14,0.03438841646495404,-0.046798417944270386,0.01591424410434139,0.24573801690031316,-0.03978080014858787,
2006-07-27 19:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,15.4629,0.1289,62.9,1.63,0.1,4932.6651,2006-08-10 21:00:00+00:00,"trailing_stop(12.6% from peak, still +1.0% from entry)",15.6142,14.2259,15462.9247,38.351105100000616,0.009784710500617664,14,0.1555917712718831,-0.023617820719269978,0.06325386895316543,0.8087848877025599,0.009781949161335568,
2006-08-01 20:00:00+00:00,IDXX,optimised_new,daily-rescreened,BUY,6.0,BUY,21.5379,0.0857,56.0,2.78,0.1,5169.0960000000005,2006-08-15 23:00:00+00:00,"trailing_stop(8.2% from peak, still +2.4% from entry)",22.0541,19.8149,21537.9459,113.42592000000022,0.02396705342674995,14,0.11519693192001067,-0.03878279683720326,0.008002483349716316,0.4490793990723201,0.023965075872982577,
2006-08-03 22:00:00+00:00,REG,optimised_new,daily-rescreened,BUY,6.0,BUY,42.2602,0.3387,56.22,1.89,0.1,5282.525,2006-09-14 19:00:00+00:00,"trailing_stop(3.4% from peak, still +2.4% from entry)",43.2795,38.8793,42260.1608,116.72003750000076,0.02411962082526825,41,0.060451677938107344,-0.044528894799362014,0.010047190073244394,0.09566745512364916,0.02412460460121646,
2006-08-03 23:00:00+00:00,HST,optimised_new,daily-rescreened,BUY,6.0,BUY,15.5749,0.1371,57.68,1.5,0.1,4750.3445,2006-08-13 18:00:00+00:00,"rr_stop_loss(9.4% loss, risk=8%)",14.1079,14.3289,15574.9129,-456.48825399999964,-0.0941900108507919,9,0.0068058221882644435,-0.0941900108507919,-0.001253320787717227,0.13687035120381874,-0.09418758068049782,
2006-08-08 20:00:00+00:00,MTD,optimised_new,daily-rescreened,BUY,6.0,BUY,61.4734,0.088,56.68,1.58,0.1,6331.7602,2006-08-14 18:00:00+00:00,"rr_stop_loss(8.1% loss, risk=8%)",56.4978,56.5555,61473.3919,-524.6378336,-0.08093907283475454,5,0.0021651641197656044,-0.08093907283475454,0.01589995108088016,0.19154013972016948,-0.08093696184499288,
2006-08-08 22:00:00+00:00,ES,optimised_new,daily-rescreened,BUY,6.0,BUY,15.7387,0.4846,54.08,5.05,0.1,5713.1481,2006-11-26 23:00:00+00:00,"trailing_stop(3.1% from peak, still +18.1% from entry)",18.5885,14.4796,15738.706,1022.0166264000005,0.18106959278720608,110,0.21929384256641282,-0.029780096196000947,0.03891224730102172,0.3168759420022049,0.1810624401963412,
2006-08-09 18:00:00+00:00,CF,optimised_new,daily-rescreened,BUY,6.0,BUY,2.4231,0.1778,60.32,1.58,0.1,5153.9337,2006-08-10 19:00:00+00:00,"rr_stop_loss(8.8% loss, risk=8%)",2.2108,2.2293,2423.1337,-461.4184053000004,-0.08761503858693408,1,0.013330031777475226,-0.08761503858693408,0.008676889168400148,-0.027798566422565507,-0.08761981774383232,
2006-08-09 18:00:00+00:00,IT,optimised_new,daily-rescreened,BUY,6.0,BUY,15.1625,0.1474,54.83,1.36,0.1,4624.5625,2006-08-22 20:00:00+00:00,"trailing_stop(4.6% from peak, still +0.7% from entry)",15.2692,13.9495,15162.4766,23.26183150000102,0.007037098103874692,13,0.0559604286892003,-0.03628689200329763,0.025213246104536235,0.4752786509286775,0.007038071978511917,
2006-08-13 22:00:00+00:00,CRL,optimised_new,daily-rescreened,BUY,6.0,BUY,39.0374,0.3659,59.23,1.36,0.1,5543.310799999999,2006-08-30 20:00:00+00:00,"trailing_stop(10.7% from peak, still +0.9% from entry)",39.4049,35.9144,39037.4109,41.04619339999928,0.009414049091384153,16,0.13035960386706089,-0.035476235609953395,-0.0010855373911836663,-0.21181224367967255,0.009411017776494557,
2006-08-15 00:00:00+00:00,TTWO,optimised_new,daily-rescreened,BUY,6.0,BUY,11.56,0.0049,65.84,3.03,0.1,6126.8,2006-08-27 19:00:00+00:00,"trailing_stop(10.4% from peak, still +1.4% from entry)",11.7247,10.6352,11560.0,74.95010900000034,0.014247404844290644,12,0.1321626297577854,-0.00041522491349491763,0.007730582930349339,-0.533024299639071,0.014247394812846093,
2006-08-15 21:00:00+00:00,NDAQ,optimised_new,daily-rescreened,BUY,6.0,BUY,8.0378,0.023,61.91,1.27,0.1,5513.9308,2006-08-24 19:00:00+00:00,"rr_stop_loss(9.1% loss, risk=8%)",7.3073,7.3948,8037.7939,-511.6497386000003,-0.09088307745900631,8,0.036266142476797034,-0.09088307745900631,0.12622341620179034,0.38279351134993944,-0.0908861584442131,
2006-08-16 00:00:00+00:00,PWR,optimised_new,daily-rescreened,BUY,6.0,BUY,17.0317,0.097,57.61,2.17,0.1,4956.224700000001,2006-08-24 19:00:00+00:00,"rr_stop_loss(9.0% loss, risk=8%)",15.5022,15.6692,17031.7,-454.55186490000017,-0.08980313180715961,8,0.0339367180023133,-0.08980313180715961,0.06232081053508587,0.795814368575037,-0.08980456728149555,
